objectid,mode,lineabbr,month_,year_,servicetype,avgboardings,city,county
3814,Fixed Route Bus - Regular,201,9,2020,WKD,454.294193,"Midvale, Murray, Sandy, South Jordan",Salt Lake
4028,Fixed Route Bus - Regular,205,9,2020,SAT,550.4,"Salt Lake City, Murray, Millcreek, South Salt Lake",Salt Lake
4029,Fixed Route Bus - Regular,205,9,2020,SUN,219.5,"Salt Lake City, Murray, Millcreek, South Salt Lake",Salt Lake
4043,Fixed Route Bus - Regular,205,9,2020,WKD,914.726018,"Salt Lake City, Murray, Millcreek, South Salt Lake",Salt Lake
4299,Fixed Route Bus - Regular,209,9,2020,SAT,895,"Salt Lake City, Murray, Millcreek",Salt Lake
4307,Fixed Route Bus - Regular,209,9,2020,SUN,480.5,"Salt Lake City, Murray, Millcreek",Salt Lake
4301,Fixed Route Bus - Regular,209,9,2020,WKD,1605.572097,"Salt Lake City, Murray, Millcreek",Salt Lake
4523,Fixed Route Bus - Regular,213,9,2020,SAT,193.4,"Midvale, Salt Lake City, Murray, Millcreek, Sandy, Cottonwood Heights, Holladay",Salt Lake
4517,Fixed Route Bus - Regular,213,9,2020,WKD,523.836096,"Midvale, Salt Lake City, Murray, Millcreek, Sandy, Cottonwood Heights, Holladay",Salt Lake
4730,Fixed Route Bus - Regular,217,9,2020,SAT,1745.216667,"Salt Lake City, Taylorsville, West Jordan, West Valley City",Salt Lake
4739,Fixed Route Bus - Regular,217,9,2020,SUN,942.333333,"Salt Lake City, Taylorsville, West Jordan, West Valley City",Salt Lake
4723,Fixed Route Bus - Regular,217,9,2020,WKD,2628.074649,"Salt Lake City, Taylorsville, West Jordan, West Valley City",Salt Lake
4940,Fixed Route Bus - Regular,218,9,2020,SAT,95.4,"West Jordan, South Jordan",Salt Lake
4947,Fixed Route Bus - Regular,218,9,2020,WKD,228.273902,"West Jordan, South Jordan",Salt Lake
5166,Fixed Route Bus - Regular,220,9,2020,SAT,437.566667,"Salt Lake City, Murray, Millcreek, Sandy, Cottonwood Heights, Holladay",Salt Lake
5147,Fixed Route Bus - Regular,220,9,2020,SUN,189,"Salt Lake City, Murray, Millcreek, Sandy, Cottonwood Heights, Holladay",Salt Lake
5168,Fixed Route Bus - Regular,220,9,2020,WKD,615.167544,"Salt Lake City, Murray, Millcreek, Sandy, Cottonwood Heights, Holladay",Salt Lake
5353,Fixed Route Bus - Regular,223,9,2020,WKD,101.886623,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
5445,Fixed Route Bus - Regular,227,9,2020,WKD,80.384921,"Taylorsville, West Jordan, West Valley City",Salt Lake
5531,Fixed Route Bus - Regular,232,9,2020,WKD,88.188095,"West Valley City, West Jordan, Taylorsville",Salt Lake
5724,Fixed Route Bus - Regular,240,9,2020,SAT,271.2,"Taylorsville, West Jordan, West Valley City",Salt Lake
5694,Fixed Route Bus - Regular,240,9,2020,SUN,215.75,"Taylorsville, West Jordan, West Valley City",Salt Lake
5697,Fixed Route Bus - Regular,240,9,2020,WKD,611.765792,"Taylorsville, West Jordan, West Valley City",Salt Lake
5881,Fixed Route Bus - Regular,248,9,2020,WKD,182.45,"West Jordan, West Valley City",Salt Lake
6321,Fixed Route Bus - Regular,455,9,2020,WKD,585.243365,"S Ogden, SLC, South Weber, Farmington, N Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
6704,Fixed Route Bus - Regular,470,9,2020,SAT,1409.966667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
6721,Fixed Route Bus - Regular,470,9,2020,SUN,1164.166667,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
6715,Fixed Route Bus - Regular,470,9,2020,WKD,1854.901869,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
7166,Fixed Route Bus - Regular,509,9,2020,SAT,190.1,"Salt Lake City, West Valley City",Salt Lake
7162,Fixed Route Bus - Regular,509,9,2020,WKD,551.268691,"Salt Lake City, West Valley City",Salt Lake
7296,Fixed Route Bus - Regular,513,9,2020,WKD,68.13452,"Salt Lake City, West Valley City",Salt Lake
7512,Fixed Route Bus - Regular,519,9,2020,SAT,82.183333,Salt Lake City,Salt Lake
7519,Fixed Route Bus - Regular,519,9,2020,SUN,62.25,Salt Lake City,Salt Lake
7514,Fixed Route Bus - Regular,519,9,2020,WKD,170.816458,Salt Lake City,Salt Lake
7667,Fixed Route Bus - Regular,520,9,2020,WKD,142.269549,Salt Lake City,Salt Lake
7729,Fixed Route Bus - Regular,525,9,2020,SAT,51.4,"Midvale, Sandy",Salt Lake
7746,Fixed Route Bus - Regular,525,9,2020,WKD,203.283419,"Midvale, Sandy",Salt Lake
7997,Fixed Route Bus - Regular,551,9,2020,SAT,70.2,Salt Lake City,Salt Lake
7978,Fixed Route Bus - Regular,551,9,2020,SUN,61,Salt Lake City,Salt Lake
7998,Fixed Route Bus - Regular,551,9,2020,WKD,140.104887,Salt Lake City,Salt Lake
8141,Fixed Route Bus - Regular,601,9,2020,SAT,76.93,Ogden,Weber
8152,Fixed Route Bus - Regular,601,9,2020,WKD,78.006932,Ogden,Weber
8295,Fixed Route Bus - Regular,603,9,2020,SAT,474.95,Ogden,Weber
8299,Fixed Route Bus - Regular,603,9,2020,SUN,192.166667,Ogden,Weber
8317,Fixed Route Bus - Regular,603,9,2020,WKD,927.762319,Ogden,Weber
8529,Fixed Route Bus - Regular,604,9,2020,SAT,93.8,"Roy, West Haven, Ogden",Weber
8518,Fixed Route Bus - Regular,604,9,2020,WKD,223.168067,"Roy, West Haven, Ogden",Weber
8852,Fixed Route Bus - Regular,612,9,2020,SAT,900.266667,"South Ogden, Washington Terrace, Harrisville, Ogden, North Ogden",Weber
8859,Fixed Route Bus - Regular,612,9,2020,SUN,360.833333,"South Ogden, Washington Terrace, Harrisville, Ogden, North Ogden",Weber
8848,Fixed Route Bus - Regular,612,9,2020,WKD,1320.857722,"South Ogden, Washington Terrace, Harrisville, Ogden, North Ogden",Weber
9019,Fixed Route Bus - Regular,613,9,2020,WKD,110.38666,"Marriott-Slaterville, Farr West, Ogden, Pleasant View",Weber
9197,Fixed Route Bus - Regular,625,9,2020,SAT,110.25,"South Ogden, Ogden",Weber
9195,Fixed Route Bus - Regular,625,9,2020,WKD,187.413492,"South Ogden, Ogden",Weber
9375,Fixed Route Bus - Regular,626,9,2020,SAT,54.266667,"Roy, West Point, Clearfield, Clinton, Layton, Syracuse","Weber, Davis"
9370,Fixed Route Bus - Regular,626,9,2020,WKD,146.877871,"Roy, West Point, Clearfield, Clinton, Layton, Syracuse","Weber, Davis"
9519,Fixed Route Bus - Regular,627,9,2020,SAT,65.9,"Clearfield, Layton, Kaysville",Davis
9542,Fixed Route Bus - Regular,627,9,2020,WKD,208.964342,"Clearfield, Layton, Kaysville",Davis
9690,Fixed Route Bus - Regular,628,9,2020,SAT,158.8,"Clearfield, Layton",Davis
9708,Fixed Route Bus - Regular,628,9,2020,WKD,280.533498,"Clearfield, Layton",Davis
9870,Fixed Route Bus - Regular,630,9,2020,SAT,166,"Willard, Brigham City, Harrisville, Ogden, Perry, Pleasant View","Box Elder, Weber"
9862,Fixed Route Bus - Regular,630,9,2020,WKD,253.923684,"Willard, Brigham City, Harrisville, Ogden, Perry, Pleasant View","Box Elder, Weber"
10031,Fixed Route Bus - Regular,640,9,2020,SAT,329.6,"South Ogden, Riverdale, Roy, Clearfield, Clinton, Layton, Sunset, Ogden","Weber, Davis"
10049,Fixed Route Bus - Regular,640,9,2020,WKD,568.596104,"South Ogden, Riverdale, Roy, Clearfield, Clinton, Layton, Sunset, Ogden","Weber, Davis"
10225,Fixed Route Bus - Regular,645,9,2020,SAT,113.8,"Harrisville, Ogden",Weber
10223,Fixed Route Bus - Regular,645,9,2020,WKD,174.997083,"Harrisville, Ogden",Weber
10318,Fixed Route Bus - Regular,650,9,2020,WKD,53.134953,"South Ogden, Ogden",Weber
10451,Fixed Route Bus - Regular,667,9,2020,SAT,274.05,Farmington,Davis
10443,Fixed Route Bus - Regular,667,9,2020,WKD,35.045128,Farmington,Davis
12553,Fixed Route Bus - Regular,821,9,2020,SAT,214.3,"Salem, Springville, Spanish Fork, Payson, Provo",Utah
12540,Fixed Route Bus - Regular,821,9,2020,WKD,440.604511,"Salem, Springville, Spanish Fork, Payson, Provo",Utah
12843,Fixed Route Bus - Regular,831,9,2020,SAT,148.45,"Orem, Provo, Vineyard",Utah
12846,Fixed Route Bus - Regular,831,9,2020,WKD,473.652256,"Orem, Provo, Vineyard",Utah
13014,Fixed Route Bus - Regular,833,9,2020,SAT,47.8,Provo,Utah
13013,Fixed Route Bus - Regular,833,9,2020,WKD,54.492982,Provo,Utah
13200,Fixed Route Bus - Regular,834,9,2020,SAT,74,"Orem, Vineyard, Provo",Utah
13199,Fixed Route Bus - Regular,834,9,2020,WKD,110.43538,"Orem, Vineyard, Provo",Utah
13375,Fixed Route Bus - Regular,841,9,2020,SAT,34.15,"Orem, Vineyard",Utah
13367,Fixed Route Bus - Regular,841,9,2020,WKD,202.286272,"Orem, Vineyard",Utah
13603,Fixed Route Bus - Regular,850,9,2020,SAT,979.583333,"Lindon, Orem, Pleasant Grove, Lehi, American Fork, Provo",Utah
13599,Fixed Route Bus - Regular,850,9,2020,SUN,259.333333,"Lindon, Orem, Pleasant Grove, Lehi, American Fork, Provo",Utah
13598,Fixed Route Bus - Regular,850,9,2020,WKD,1830.324411,"Lindon, Orem, Pleasant Grove, Lehi, American Fork, Provo",Utah
13764,Fixed Route Bus - Regular,862,9,2020,SAT,138.133333,"Lindon, Orem",Utah
13777,Fixed Route Bus - Regular,862,9,2020,WKD,417.62193,"Lindon, Orem",Utah
14046,Fixed Route Bus - Regular,871,9,2020,SAT,42.8,"Bluffdale, Lehi, Draper","Utah, Salt Lake"
14048,Fixed Route Bus - Regular,871,9,2020,SUN,51.25,"Bluffdale, Lehi, Draper","Utah, Salt Lake"
14034,Fixed Route Bus - Regular,871,9,2020,WKD,110.204388,"Bluffdale, Lehi, Draper","Utah, Salt Lake"
190,Fixed Route Bus - Regular,2,10,2020,SAT,433.3,Salt Lake City,Salt Lake
180,Fixed Route Bus - Regular,2,10,2020,SUN,192.216667,Salt Lake City,Salt Lake
205,Fixed Route Bus - Regular,2,10,2020,WKD,742.457557,Salt Lake City,Salt Lake
344,Fixed Route Bus - Regular,3,10,2020,SAT,66.45,Salt Lake City,Salt Lake
349,Fixed Route Bus - Regular,3,10,2020,WKD,116.363636,Salt Lake City,Salt Lake
562,Fixed Route Bus - Regular,4,10,2020,SAT,166.7,"Salt Lake City, Millcreek",Salt Lake
561,Fixed Route Bus - Regular,4,10,2020,SUN,117.5,"Salt Lake City, Millcreek",Salt Lake
540,Fixed Route Bus - Regular,4,10,2020,WKD,420.336364,"Salt Lake City, Millcreek",Salt Lake
670,Fixed Route Bus - Regular,6,10,2020,SAT,86.15,Salt Lake City,Salt Lake
680,Fixed Route Bus - Regular,6,10,2020,SUN,67.25,Salt Lake City,Salt Lake
651,Fixed Route Bus - Regular,6,10,2020,WKD,292.99959,Salt Lake City,Salt Lake
927,Fixed Route Bus - Regular,9,10,2020,SAT,663.583333,Salt Lake City,Salt Lake
908,Fixed Route Bus - Regular,9,10,2020,SUN,358,Salt Lake City,Salt Lake
919,Fixed Route Bus - Regular,9,10,2020,WKD,864.786797,Salt Lake City,Salt Lake
1002,Fixed Route Bus - Regular,11,10,2020,WKD,79.088745,Salt Lake City,Salt Lake
1093,Fixed Route Bus - Regular,17,10,2020,WKD,120.564653,"Salt Lake City, South Salt Lake",Salt Lake
1274,Fixed Route Bus - Regular,21,10,2020,SAT,693.3,"Salt Lake City, South Salt Lake",Salt Lake
1269,Fixed Route Bus - Regular,21,10,2020,SUN,313.166667,"Salt Lake City, South Salt Lake",Salt Lake
1282,Fixed Route Bus - Regular,21,10,2020,WKD,958.235093,"Salt Lake City, South Salt Lake",Salt Lake
1527,Fixed Route Bus - Regular,33,10,2020,SAT,1645.483333,"Millcreek, South Salt Lake",Salt Lake
1504,Fixed Route Bus - Regular,33,10,2020,SUN,874.916667,"Millcreek, South Salt Lake",Salt Lake
1516,Fixed Route Bus - Regular,33,10,2020,WKD,2110.32619,"Millcreek, South Salt Lake",Salt Lake
1766,Fixed Route Bus - Regular,35,10,2020,SAT,964.933333,"South Salt Lake, West Valley City",Salt Lake
1786,Fixed Route Bus - Regular,35,10,2020,SUN,458.916667,"South Salt Lake, West Valley City",Salt Lake
1761,Fixed Route Bus - Regular,35,10,2020,WKD,1245.403661,"South Salt Lake, West Valley City",Salt Lake
2052,Fixed Route Bus - Regular,39,10,2020,SAT,640,"Taylorsville, Millcreek, South Salt Lake, Holladay, West Valley City",Salt Lake
2040,Fixed Route Bus - Regular,39,10,2020,SUN,282.583333,"Taylorsville, Millcreek, South Salt Lake, Holladay, West Valley City",Salt Lake
2030,Fixed Route Bus - Regular,39,10,2020,WKD,1446.392431,"Taylorsville, Millcreek, South Salt Lake, Holladay, West Valley City",Salt Lake
2238,Fixed Route Bus - Regular,41,10,2020,SAT,128.25,West Valley City,Salt Lake
2220,Fixed Route Bus - Regular,41,10,2020,SUN,46.166667,West Valley City,Salt Lake
2236,Fixed Route Bus - Regular,41,10,2020,WKD,163.446452,West Valley City,Salt Lake
2502,Fixed Route Bus - Regular,45,10,2020,SAT,301.7,"Murray, Millcreek, Holladay",Salt Lake
2485,Fixed Route Bus - Regular,45,10,2020,SUN,90.333333,"Murray, Millcreek, Holladay",Salt Lake
2478,Fixed Route Bus - Regular,45,10,2020,WKD,424.261905,"Murray, Millcreek, Holladay",Salt Lake
2749,Fixed Route Bus - Regular,47,10,2020,SAT,396.15,"Taylorsville, Murray, West Valley City",Salt Lake
2752,Fixed Route Bus - Regular,47,10,2020,SUN,139.916667,"Taylorsville, Murray, West Valley City",Salt Lake
2763,Fixed Route Bus - Regular,47,10,2020,WKD,761.534632,"Taylorsville, Murray, West Valley City",Salt Lake
3004,Fixed Route Bus - Regular,54,10,2020,SAT,423.9,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
2991,Fixed Route Bus - Regular,54,10,2020,SUN,165.416667,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3002,Fixed Route Bus - Regular,54,10,2020,WKD,659.181818,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3212,Fixed Route Bus - Regular,62,10,2020,SAT,139.2,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3226,Fixed Route Bus - Regular,62,10,2020,WKD,127.930952,"Taylorsville, Murray, West Jordan, West Valley City",Salt Lake
3400,Fixed Route Bus - Regular,72,10,2020,SAT,141.95,"Midvale, Cottonwood Heights",Salt Lake
3407,Fixed Route Bus - Regular,72,10,2020,WKD,258.676407,"Midvale, Cottonwood Heights",Salt Lake
3614,Fixed Route Bus - Regular,200,10,2020,SAT,1564.8,"Salt Lake City, Murray, Millcreek, South Salt Lake",Salt Lake
3595,Fixed Route Bus - Regular,200,10,2020,SUN,694,"Salt Lake City, Murray, Millcreek, South Salt Lake",Salt Lake
3602,Fixed Route Bus - Regular,200,10,2020,WKD,2020.404762,"Salt Lake City, Murray, Millcreek, South Salt Lake",Salt Lake
3835,Fixed Route Bus - Regular,201,10,2020,SAT,216.2,"Midvale, Murray, Sandy, South Jordan",Salt Lake
3829,Fixed Route Bus - Regular,201,10,2020,WKD,425.778261,"Midvale, Murray, Sandy, South Jordan",Salt Lake
4046,Fixed Route Bus - Regular,205,10,2020,SAT,524.65,"Salt Lake City, Murray, Millcreek, South Salt Lake",Salt Lake
4025,Fixed Route Bus - Regular,205,10,2020,SUN,174.5,"Salt Lake City, Murray, Millcreek, South Salt Lake",Salt Lake
4052,Fixed Route Bus - Regular,205,10,2020,WKD,827.772727,"Salt Lake City, Murray, Millcreek, South Salt Lake",Salt Lake
4310,Fixed Route Bus - Regular,209,10,2020,SAT,885,"Salt Lake City, Murray, Millcreek",Salt Lake
4285,Fixed Route Bus - Regular,209,10,2020,SUN,464.75,"Salt Lake City, Murray, Millcreek",Salt Lake
4315,Fixed Route Bus - Regular,209,10,2020,WKD,1540.892057,"Salt Lake City, Murray, Millcreek",Salt Lake
4511,Fixed Route Bus - Regular,213,10,2020,SAT,196.7,"Midvale, Salt Lake City, Murray, Millcreek, Sandy, Cottonwood Heights, Holladay",Salt Lake
4507,Fixed Route Bus - Regular,213,10,2020,WKD,471.199134,"Midvale, Salt Lake City, Murray, Millcreek, Sandy, Cottonwood Heights, Holladay",Salt Lake
4724,Fixed Route Bus - Regular,217,10,2020,SAT,1765.15,"Salt Lake City, Taylorsville, West Jordan, West Valley City",Salt Lake
4746,Fixed Route Bus - Regular,217,10,2020,SUN,850.5,"Salt Lake City, Taylorsville, West Jordan, West Valley City",Salt Lake
4750,Fixed Route Bus - Regular,217,10,2020,WKD,2526.187002,"Salt Lake City, Taylorsville, West Jordan, West Valley City",Salt Lake
4938,Fixed Route Bus - Regular,218,10,2020,SAT,100.133333,"West Jordan, South Jordan",Salt Lake
4935,Fixed Route Bus - Regular,218,10,2020,WKD,223.31203,"West Jordan, South Jordan",Salt Lake
5151,Fixed Route Bus - Regular,220,10,2020,SAT,425.85,"Salt Lake City, Murray, Millcreek, Sandy, Cottonwood Heights, Holladay",Salt Lake
5160,Fixed Route Bus - Regular,220,10,2020,SUN,187.5,"Salt Lake City, Murray, Millcreek, Sandy, Cottonwood Heights, Holladay",Salt Lake
5161,Fixed Route Bus - Regular,220,10,2020,WKD,543.979437,"Salt Lake City, Murray, Millcreek, Sandy, Cottonwood Heights, Holladay",Salt Lake
5345,Fixed Route Bus - Regular,223,10,2020,WKD,92.636364,"Salt Lake City, Millcreek, Cottonwood Heights, Holladay",Salt Lake
5440,Fixed Route Bus - Regular,227,10,2020,WKD,76.883117,"Taylorsville, West Jordan, West Valley City",Salt Lake
5526,Fixed Route Bus - Regular,232,10,2020,WKD,81.061472,"West Valley City, West Jordan, Taylorsville",Salt Lake
5722,Fixed Route Bus - Regular,240,10,2020,SAT,295.75,"Taylorsville, West Jordan, West Valley City",Salt Lake
5711,Fixed Route Bus - Regular,240,10,2020,SUN,181,"Taylorsville, West Jordan, West Valley City",Salt Lake
5723,Fixed Route Bus - Regular,240,10,2020,WKD,607.843506,"Taylorsville, West Jordan, West Valley City",Salt Lake
5875,Fixed Route Bus - Regular,248,10,2020,WKD,163.427273,"West Jordan, West Valley City",Salt Lake
6313,Fixed Route Bus - Regular,455,10,2020,WKD,517.954291,"S Ogden, SLC, South Weber, Farmington, N Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
6693,Fixed Route Bus - Regular,470,10,2020,SAT,1372.25,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
6705,Fixed Route Bus - Regular,470,10,2020,SUN,1048.75,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
6713,Fixed Route Bus - Regular,470,10,2020,WKD,1819.024174,"S Ogden, Riverdale, SLC, Roy, Farmington, Clearfield, N Salt Lake, Centerville, Layton, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
7153,Fixed Route Bus - Regular,509,10,2020,SAT,201.483333,"Salt Lake City, West Valley City",Salt Lake
7168,Fixed Route Bus - Regular,509,10,2020,WKD,527.447368,"Salt Lake City, West Valley City",Salt Lake
7300,Fixed Route Bus - Regular,513,10,2020,WKD,75.073844,"Salt Lake City, West Valley City",Salt Lake
7521,Fixed Route Bus - Regular,519,10,2020,SAT,88,Salt Lake City,Salt Lake
7525,Fixed Route Bus - Regular,519,10,2020,SUN,65,Salt Lake City,Salt Lake
7515,Fixed Route Bus - Regular,519,10,2020,WKD,165.118538,Salt Lake City,Salt Lake
7669,Fixed Route Bus - Regular,520,10,2020,WKD,138.834721,Salt Lake City,Salt Lake
7738,Fixed Route Bus - Regular,525,10,2020,SAT,65.05,"Midvale, Sandy",Salt Lake
7744,Fixed Route Bus - Regular,525,10,2020,WKD,189.171372,"Midvale, Sandy",Salt Lake
8006,Fixed Route Bus - Regular,551,10,2020,SAT,72.4,Salt Lake City,Salt Lake
7993,Fixed Route Bus - Regular,551,10,2020,SUN,54,Salt Lake City,Salt Lake
8005,Fixed Route Bus - Regular,551,10,2020,WKD,139.492857,Salt Lake City,Salt Lake
8147,Fixed Route Bus - Regular,601,10,2020,SAT,78.75,Ogden,Weber
8137,Fixed Route Bus - Regular,601,10,2020,WKD,77.577741,Ogden,Weber
8287,Fixed Route Bus - Regular,603,10,2020,SAT,461.3,Ogden,Weber
8292,Fixed Route Bus - Regular,603,10,2020,SUN,182.333333,Ogden,Weber
8311,Fixed Route Bus - Regular,603,10,2020,WKD,817.482251,Ogden,Weber
8516,Fixed Route Bus - Regular,604,10,2020,SAT,102.7,"Roy, West Haven, Ogden",Weber
8528,Fixed Route Bus - Regular,604,10,2020,WKD,217.789827,"Roy, West Haven, Ogden",Weber
8833,Fixed Route Bus - Regular,612,10,2020,SAT,913.05,"South Ogden, Washington Terrace, Harrisville, Ogden, North Ogden",Weber
8854,Fixed Route Bus - Regular,612,10,2020,SUN,330.25,"South Ogden, Washington Terrace, Harrisville, Ogden, North Ogden",Weber
8851,Fixed Route Bus - Regular,612,10,2020,WKD,1223.518091,"South Ogden, Washington Terrace, Harrisville, Ogden, North Ogden",Weber
9014,Fixed Route Bus - Regular,613,10,2020,WKD,107.525974,"Marriott-Slaterville, Farr West, Ogden, Pleasant View",Weber
9184,Fixed Route Bus - Regular,625,10,2020,SAT,104.4,"South Ogden, Ogden",Weber
9202,Fixed Route Bus - Regular,625,10,2020,WKD,185.762691,"South Ogden, Ogden",Weber
9373,Fixed Route Bus - Regular,626,10,2020,SAT,62.8,"Roy, West Point, Clearfield, Clinton, Layton, Syracuse","Weber, Davis"
9363,Fixed Route Bus - Regular,626,10,2020,WKD,134.658678,"Roy, West Point, Clearfield, Clinton, Layton, Syracuse","Weber, Davis"
9531,Fixed Route Bus - Regular,627,10,2020,SAT,70.2,"Clearfield, Layton, Kaysville",Davis
9540,Fixed Route Bus - Regular,627,10,2020,WKD,185.278546,"Clearfield, Layton, Kaysville",Davis
9685,Fixed Route Bus - Regular,628,10,2020,SAT,168.116667,"Clearfield, Layton",Davis
9700,Fixed Route Bus - Regular,628,10,2020,WKD,259.167612,"Clearfield, Layton",Davis
9867,Fixed Route Bus - Regular,630,10,2020,SAT,176.6,"Willard, Brigham City, Harrisville, Ogden, Perry, Pleasant View","Box Elder, Weber"
9875,Fixed Route Bus - Regular,630,10,2020,WKD,242.402597,"Willard, Brigham City, Harrisville, Ogden, Perry, Pleasant View","Box Elder, Weber"
10048,Fixed Route Bus - Regular,640,10,2020,SAT,368.9,"South Ogden, Riverdale, Roy, Clearfield, Clinton, Layton, Sunset, Ogden","Weber, Davis"
10030,Fixed Route Bus - Regular,640,10,2020,WKD,545.752791,"South Ogden, Riverdale, Roy, Clearfield, Clinton, Layton, Sunset, Ogden","Weber, Davis"
10213,Fixed Route Bus - Regular,645,10,2020,SAT,104.6,"Harrisville, Ogden",Weber
10222,Fixed Route Bus - Regular,645,10,2020,WKD,179.809091,"Harrisville, Ogden",Weber
10313,Fixed Route Bus - Regular,650,10,2020,WKD,38.8298,"South Ogden, Ogden",Weber
10455,Fixed Route Bus - Regular,667,10,2020,SAT,331.583333,Farmington,Davis
10464,Fixed Route Bus - Regular,667,10,2020,WKD,118.586508,Farmington,Davis
12539,Fixed Route Bus - Regular,821,10,2020,SAT,180.6,"Salem, Springville, Spanish Fork, Payson, Provo",Utah
12547,Fixed Route Bus - Regular,821,10,2020,WKD,396.599002,"Salem, Springville, Spanish Fork, Payson, Provo",Utah
12857,Fixed Route Bus - Regular,831,10,2020,SAT,153.4,"Orem, Provo, Vineyard",Utah
12851,Fixed Route Bus - Regular,831,10,2020,WKD,383.569264,"Orem, Provo, Vineyard",Utah
13025,Fixed Route Bus - Regular,833,10,2020,SAT,47.75,Provo,Utah
13009,Fixed Route Bus - Regular,833,10,2020,WKD,44.311905,Provo,Utah
13197,Fixed Route Bus - Regular,834,10,2020,SAT,68.7,"Orem, Vineyard, Provo",Utah
13192,Fixed Route Bus - Regular,834,10,2020,WKD,94.842857,"Orem, Vineyard, Provo",Utah
13363,Fixed Route Bus - Regular,841,10,2020,SAT,35.65,"Orem, Vineyard",Utah
13374,Fixed Route Bus - Regular,841,10,2020,WKD,172.701299,"Orem, Vineyard",Utah
13580,Fixed Route Bus - Regular,850,10,2020,SAT,953.65,"Lindon, Orem, Pleasant Grove, Lehi, American Fork, Provo",Utah
13575,Fixed Route Bus - Regular,850,10,2020,SUN,221.25,"Lindon, Orem, Pleasant Grove, Lehi, American Fork, Provo",Utah
13574,Fixed Route Bus - Regular,850,10,2020,WKD,1698.699134,"Lindon, Orem, Pleasant Grove, Lehi, American Fork, Provo",Utah
13773,Fixed Route Bus - Regular,862,10,2020,SAT,182,"Lindon, Orem",Utah
13770,Fixed Route Bus - Regular,862,10,2020,WKD,391.117918,"Lindon, Orem",Utah
14051,Fixed Route Bus - Regular,871,10,2020,SAT,42.15,"Bluffdale, Lehi, Draper","Utah, Salt Lake"
14053,Fixed Route Bus - Regular,871,10,2020,SUN,47.25,"Bluffdale, Lehi, Draper","Utah, Salt Lake"
14061,Fixed Route Bus - Regular,871,10,2020,WKD,104.867965,"Bluffdale, Lehi, Draper","Utah, Salt Lake"
196,Fixed Route Bus - Regular,2,11,2020,SAT,396.566667,Salt Lake City,Salt Lake
187,Fixed Route Bus - Regular,2,11,2020,SUN,162.8,Salt Lake City,Salt Lake
172,Fixed Route Bus - Regular,2,11,2020,WKD,715.686889,Salt Lake City,Salt Lake
343,Fixed Route Bus - Regular,3,11,2020,SAT,62.4,Salt Lake City,Salt Lake
333,Fixed Route Bus - Regular,3,11,2020,WKD,114.159524,Salt Lake City,Salt Lake
559,Fixed Route Bus - Regular,4,11,2020,SAT,143.55,"Salt Lake City, Millcreek",Salt Lake
539,Fixed Route Bus - Regular,4,11,2020,SUN,117.733333,"Salt Lake City, Millcreek",Salt Lake
556,Fixed Route Bus - Regular,4,11,2020,WKD,397.759288,"Salt Lake City, Millcreek",Salt Lake
660,Fixed Route Bus - Regular,6,11,2020,SAT,94.9,Salt Lake City,Salt Lake
647,Fixed Route Bus - Regular,6,11,2020,SUN,54.6,Salt Lake City,Salt Lake
658,Fixed Route Bus - Regular,6,11,2020,WKD,281.152941,Salt Lake City,Salt Lake
906,Fixed Route Bus - Regular,9,11,2020,SAT,587.933333,Salt Lake City,Salt Lake
932,Fixed Route Bus - Regular,9,11,2020,SUN,363.48,Salt Lake City,Salt Lake
912,Fixed Route Bus - Regular,9,11,2020,WKD,841.709458,Salt Lake City,Salt Lake
995,Fixed Route Bus - Regular,11,11,2020,WKD,79.628483,Salt Lake City,Salt Lake
1094,Fixed Route Bus - Regular,17,11,2020,WKD,114.578947,"Salt Lake City, South Salt Lake",Salt Lake
1249,Fixed Route Bus - Regular,21,11,2020,SAT,664.8,"Salt Lake City, South Salt Lake",Salt Lake
1267,Fixed Route Bus - Regular,21,11,2020,SUN,293.4,"Salt Lake City, South Salt Lake",Salt Lake
